Orthogroup,accession,protein_id,product,record_id,locus_tag,seq_type,oriC_strand,SCOG_location,label
OG0002192,GCF_001267885.1,WP_053135626.1,30S ribosomal protein S3,NZ_CP012382.1,SAM23877_RS21360,chromosome,positive,57.39090118666561,OG0002192: 30S ribosomal protein S3[60]
OG0002193,GCF_001267885.1,WP_004927269.1,50S ribosomal protein L16,NZ_CP012382.1,SAM23877_RS21365,chromosome,positive,57.40107707907331,OG0002193: 50S ribosomal protein L16[60]
OG0002194,GCF_001267885.1,WP_053135629.1,30S ribosomal protein S17,NZ_CP012382.1,SAM23877_RS21375,chromosome,positive,57.40882039128414,OG0002194: 30S ribosomal protein S17[60]
OG0002195,GCF_001267885.1,WP_003974256.1,50S ribosomal protein L24,NZ_CP012382.1,SAM23877_RS21385,chromosome,positive,57.41792450330807,OG0002195: 50S ribosomal protein L24[60]
OG0002196,GCF_001267885.1,WP_003974255.1,50S ribosomal protein L5,NZ_CP012382.1,SAM23877_RS21390,chromosome,positive,57.42181422312782,OG0002196: 50S ribosomal protein L5[60]
OG0002197,GCF_001267885.1,WP_026248232.1,30S ribosomal protein S8,NZ_CP012382.1,SAM23877_RS21400,chromosome,positive,57.43335091534862,OG0002197: 30S ribosomal protein S8[60]
OG0002198,GCF_001267885.1,WP_053135632.1,50S ribosomal protein L6,NZ_CP012382.1,SAM23877_RS21405,chromosome,positive,57.43844488279058,OG0002198: 50S ribosomal protein L6[60]
OG0002199,GCF_001267885.1,WP_003974252.1,50S ribosomal protein L18,NZ_CP012382.1,SAM23877_RS21410,chromosome,positive,57.44498394737919,OG0002199: 50S ribosomal protein L18[60]
OG0002200,GCF_001267885.1,WP_003974249.1,50S ribosomal protein L15,NZ_CP012382.1,SAM23877_RS21425,chromosome,positive,57.4596757683702,OG0002200: 50S ribosomal protein L15[60]
OG0002201,GCF_001267885.1,WP_003974244.1,30S ribosomal protein S13,NZ_CP012382.1,SAM23877_RS21455,chromosome,positive,57.51321661765379,OG0002201: 30S ribosomal protein S13[60]
OG0002202,GCF_001267885.1,WP_053135645.1,50S ribosomal protein L17,NZ_CP012382.1,SAM23877_RS21470,chromosome,positive,57.53966189543759,OG0002202: 50S ribosomal protein L17[60]
OG0002203,GCF_001267885.1,WP_053135720.1,chaperonin GroEL,NZ_CP012382.1,SAM23877_RS21620,chromosome,positive,57.88283634033965,OG0002203: chaperonin GroEL[60]
OG0002205,GCF_001267885.1,WP_053135778.1,IMP dehydrogenase,NZ_CP012382.1,SAM23877_RS21745,chromosome,positive,58.33721101067686,OG0002205: IMP dehydrogenase[60]
OG0002206,GCF_001267885.1,WP_053132180.1,5-(carboxyamino)imidazole ribonucleotide mutase,NZ_CP012382.1,SAM23877_RS14655,chromosome,positive,39.795615093558,OG0002206: 5-(carboxyamino)imidazole ribonucleotide mutase[60]
OG0002210,GCF_001267885.1,WP_053131875.1,ABC transporter permease,NZ_CP012382.1,SAM23877_RS14175,chromosome,positive,38.23755951993873,OG0002210: ABC transporter permease[36] | permease-like cell division protein FtsX[22] | FtsX-like permease family protein[2]
OG0002211,GCF_001267885.1,WP_052841735.1,SsrA-binding protein SmpB,NZ_CP012382.1,SAM23877_RS14165,chromosome,positive,38.21590714769134,OG0002211: SsrA-binding protein SmpB[60]
OG0002213,GCF_001267885.1,WP_053131732.1,nicotinate phosphoribosyltransferase,NZ_CP012382.1,SAM23877_RS13935,chromosome,positive,37.54057712363047,OG0002213: icotinate phosphoribosyltransferase[60]
OG0002214,GCF_001267885.1,WP_053131720.1,M67 family metallopeptidase,NZ_CP012382.1,SAM23877_RS13915,chromosome,positive,37.49906670809278,OG0002214: M67 family metallopeptidase[53] | Mov34/MPN/PAD-1 family protein[7]
OG0002215,GCF_001267885.1,WP_053131706.1,MBL fold metallo-hydrolase,NZ_CP012382.1,SAM23877_RS13895,chromosome,positive,37.46345710590394,OG0002215: MBL fold metallo-hydrolase[60]
OG0002216,GCF_001267885.1,WP_053131691.1,ribonuclease PH,NZ_CP012382.1,SAM23877_RS13875,chromosome,positive,37.41385414634499,OG0002216: ibonuclease PH[60]
OG0002217,GCF_001267885.1,WP_053131667.1,co-chaperone GroES,NZ_CP012382.1,SAM23877_RS13835,chromosome,positive,37.36219192335205,OG0002217: co-chaperone GroES[60]
OG0002221,GCF_001267885.1,WP_053130725.1,nicotinate-nucleotide adenylyltransferase,NZ_CP012382.1,SAM23877_RS12370,chromosome,positive,33.15524919496046,OG0002221: icotinate-nucleotide adenylyltransferase[60]
OG0002222,GCF_001267885.1,WP_053130570.1,PhoH family protein,NZ_CP012382.1,SAM23877_RS12160,chromosome,positive,32.54432233373555,OG0002222: PhoH family protein[60]
OG0002223,GCF_001267885.1,WP_053130573.1,rRNA maturation RNase YbeY,NZ_CP012382.1,SAM23877_RS12165,chromosome,positive,32.57047859209002,OG0002223: RNA maturation RNase YbeY[60]
OG0002225,GCF_001267885.1,WP_053130480.1,tRNA dihydrouridine synthase DusB,NZ_CP012382.1,SAM23877_RS12000,chromosome,positive,32.093439981502755,OG0002225: RNA dihydrouridine synthase DusB[60]
OG0002226,GCF_001267885.1,WP_053130347.1,hypothetical protein,NZ_CP012382.1,SAM23877_RS11845,chromosome,positive,31.61097021413931,OG0002226: hypothetical protein[34] | YtxH domain-containing protein[26]
OG0002227,GCF_001267885.1,WP_053130208.1,DUF3145 domain-containing protein,NZ_CP012382.1,SAM23877_RS11585,chromosome,positive,30.853751351767954,OG0002227: DUF3145 domain-containing protein[56] | DUF3145 family protein[4]
OG0002229,GCF_001267885.1,WP_053129905.1,bifunctional DNA primase/polymerase,NZ_CP012382.1,SAM23877_RS11080,chromosome,positive,29.622938027008864,OG0002229: bifunctional DNA primase/polymerase[60]
OG0002231,GCF_001267885.1,WP_079030129.1,DUF3043 domain-containing protein,NZ_CP012382.1,SAM23877_RS10640,chromosome,positive,28.42618082500596,OG0002231: DUF3043 domain-containing protein[60]
OG0002232,GCF_001267885.1,WP_007448661.1,YggT family protein,NZ_CP012382.1,SAM23877_RS10170,chromosome,positive,27.180651594303427,OG0002232: YggT family protein[60]
OG0002236,GCF_001267885.1,WP_053129281.1,ABC transporter permease,NZ_CP012382.1,SAM23877_RS10075,chromosome,positive,26.86717389576514,OG0002236: ABC transporter permease[60]
OG0002238,GCF_001267885.1,WP_053129260.1,imidazoleglycerol-phosphate dehydratase HisB,NZ_CP012382.1,SAM23877_RS10035,chromosome,positive,26.76339183568282,OG0002238: imidazoleglycerol-phosphate dehydratase HisB[60]
OG0002239,GCF_001267885.1,WP_053129254.1,bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA,NZ_CP012382.1,SAM23877_RS10020,chromosome,positive,26.744918677158072,OG0002239: bifunctional 1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase/phosphoribosylanthranilate isomerase PriA[60]
OG0002240,GCF_001267885.1,WP_053129088.1,PAC2 family protein,NZ_CP012382.1,SAM23877_RS09745,chromosome,positive,25.934014455788457,OG0002240: PAC2 family protein[60]
OG0002242,GCF_001267885.1,WP_007448279.1,metal-sulfur cluster assembly factor,NZ_CP012382.1,SAM23877_RS09300,chromosome,positive,24.78602928248518,OG0002242: metal-sulfur cluster assembly factor[59] | DUF59 domain-containing protein[1]
OG0002243,GCF_001267885.1,WP_053128670.1,enoyl-CoA hydratase/isomerase family protein,NZ_CP012382.1,SAM23877_RS08905,chromosome,positive,23.734106942005845,OG0002243: yl-CoA hydratase/isomerase family protein[60]
OG0002246,GCF_001267885.1,WP_053128535.1,SMC-Scp complex subunit ScpB,NZ_CP012382.1,SAM23877_RS08510,chromosome,positive,22.67805403218232,OG0002246: SMC-Scp complex subunit ScpB[60]
OG0002247,GCF_001267885.1,WP_053128490.1,cell division protein SepF,NZ_CP012382.1,SAM23877_RS08410,chromosome,positive,22.45324508606758,OG0002247: cell division protein SepF[60]
OG0002250,GCF_001267885.1,WP_053128307.1,ubiquitin-like protein Pup,NZ_CP012382.1,SAM23877_RS07905,chromosome,positive,21.09426368687635,OG0002250: biquitin-like protein Pup[60]
OG0002251,GCF_001267885.1,WP_052837743.1,Pup--protein ligase,NZ_CP012382.1,SAM23877_RS07880,chromosome,positive,21.022695250688223,OG0002251: Pup--protein ligase[60]
OG0002252,GCF_001267885.1,WP_053128291.1,WYL domain-containing protein,NZ_CP012382.1,SAM23877_RS07865,chromosome,positive,20.990120352507365,OG0002252: WYL domain-containing protein[60]
OG0002253,GCF_001267885.1,WP_053128235.1,hypothetical protein,NZ_CP012382.1,SAM23877_RS07695,chromosome,positive,20.543175889999205,OG0002253: hypothetical protein[38] | DUF1844 domain-containing protein[22]
OG0002255,GCF_001267885.1,WP_053128130.1,RNA methyltransferase,NZ_CP012382.1,SAM23877_RS07450,chromosome,positive,19.915245052348645,OG0002255: RNA methyltransferase[58] | rRNA methyltransferase[2]
OG0002257,GCF_001267885.1,WP_053128056.1,protein translocase subunit SecF,NZ_CP012382.1,SAM23877_RS07220,chromosome,positive,19.41435029636534,OG0002257: protein translocase subunit SecF[60]
OG0002259,GCF_001267885.1,WP_053127942.1,"6,7-dimethyl-8-ribityllumazine synthase",NZ_CP012382.1,SAM23877_RS06900,chromosome,positive,18.5208828580168,"OG0002259: 6,7-dimethyl-8-ribityllumazine synthase[60]"
OG0002260,GCF_001267885.1,WP_053142239.1,phosphoribosyl-ATP diphosphatase,NZ_CP012382.1,SAM23877_RS06895,chromosome,positive,18.517185817816603,OG0002260: phosphoribosyl-ATP diphosphatase[60]
OG0002261,GCF_001267885.1,WP_053127921.1,hypothetical protein,NZ_CP012382.1,SAM23877_RS06835,chromosome,positive,18.347639795085225,OG0002261: hypothetical protein[60]
OG0002263,GCF_001267885.1,WP_053127781.1,uracil-DNA glycosylase,NZ_CP012382.1,SAM23877_RS06440,chromosome,positive,17.22684653309152,OG0002263: acil-DNA glycosylase[60]
OG0002268,GCF_001267885.1,WP_053128563.1,DNA repair protein RecN,NZ_CP012382.1,SAM23877_RS08595,chromosome,positive,22.93441426599903,OG0002268: DNA repair protein RecN[60]
OG0002270,GCF_001267885.1,WP_079030073.1,DEAD/DEAH box helicase,NZ_CP012382.1,SAM23877_RS07835,chromosome,positive,20.916468567932814,OG0002270: DEAD/DEAH box helicase[60]
OG0002272,GCF_001267885.1,WP_053127919.1,Lrp/AsnC family transcriptional regulator,NZ_CP012382.1,SAM23877_RS06830,chromosome,positive,18.339101679443733,OG0002272: Lrp/AsnC family transcriptional regulator[58] | AsnC family transcriptional regulator[2]
OG0002274,GCF_001267885.1,WP_053129085.1,dephospho-CoA kinase,NZ_CP012382.1,SAM23877_RS09740,chromosome,positive,25.925560637480523,"OG0002274: dephospho-CoA kinase[55] | dephospho-CoA kinase, long form[5]"
OG0002277,GCF_001267885.1,WP_053133894.1,DUF2029 domain-containing protein,NZ_CP012382.1,SAM23877_RS17800,chromosome,positive,48.0940493307996,OG0002277: DUF2029 domain-containing protein[59] | glycosyltransferase 87 family protein[1]
OG0002278,GCF_001267885.1,WP_053135571.1,DNA-directed RNA polymerase subunit beta,NZ_CP012382.1,SAM23877_RS21205,chromosome,positive,56.98407021245337,OG0002278: DNA-directed RNA polymerase subunit beta[60]
OG0002279,GCF_001267885.1,WP_079030327.1,glutaredoxin family protein,NZ_CP012382.1,SAM23877_RS20095,chromosome,positive,54.22379015262634,OG0002279: glutaredoxin family protein[60]
OG0002280,GCF_001267885.1,WP_053137108.1,peptide chain release factor N(5)-glutamine methyltransferase,NZ_CP012382.1,SAM23877_RS24230,chromosome,positive,65.20457758606156,OG0002280: peptide chain release factor N(5)-glutamine methyltransferase[60]
OG0002281,GCF_001267885.1,WP_053136923.1,PAS domain-containing sensor histidine kinase,NZ_CP012382.1,SAM23877_RS23840,chromosome,positive,64.20607567010359,OG0002281: PAS domain-containing sensor histidine kinase[50] | histidine kinase N-terminal domain-containing protein[9] | PAS domain-containing protein[1]
OG0002282,GCF_001267885.1,WP_003973418.1,hypothetical protein,NZ_CP012382.1,SAM23877_RS25320,chromosome,positive,68.18894404342998,OG0002282: hypothetical protein[60]
OG0002284,GCF_001267885.1,WP_162492134.1,CDP-alcohol phosphatidyltransferase family protein,NZ_CP012382.1,SAM23877_RS30400,chromosome,positive,83.18152587807715,OG0002284: DP-alcohol phosphatidyltransferase family protein[59] | transferase[1]
OG0002285,GCF_001267885.1,WP_053136992.1,endopeptidase La,NZ_CP012382.1,SAM23877_RS24000,chromosome,positive,64.60824620601787,OG0002285: dopeptidase La[60]
OG0002286,GCF_001267885.1,WP_053142241.1,GuaB1 family IMP dehydrogenase-related protein,NZ_CP012382.1,SAM23877_RS06995,chromosome,positive,18.78879182653053,OG0002286: GuaB1 family IMP dehydrogenase-related protein[60]
OG0002287,GCF_001267885.1,WP_063484401.1,hypothetical protein,NZ_CP012382.1,SAM23877_RS11180,chromosome,positive,29.85842864953263,OG0002287: hypothetical protein[59] | C4-type zinc ribbon domain-containing protein[1]
OG0002290,GCF_001267885.1,WP_053128919.1,preprotein translocase subunit SecG,NZ_CP012382.1,SAM23877_RS09450,chromosome,positive,25.1859358328697,OG0002290: preprotein translocase subunit SecG[60]
OG0002291,GCF_001267885.1,WP_053138233.1,FadR family transcriptional regulator,NZ_CP012382.1,SAM23877_RS26270,chromosome,positive,71.06143589669482,OG0002291: FadR family transcriptional regulator[43] | FCD domain-containing protein[15] | sporulation transcriptional regulator WhiH[2]
OG0002292,GCF_001267885.1,WP_053142647.1,CoA pyrophosphatase,NZ_CP012382.1,SAM23877_RS19400,chromosome,positive,52.32237949696168,OG0002292: A pyrophosphatase[50] | NUDIX domain-containing protein[10]
OG0002076,GCF_001278075.1,WP_005315025.1,30S ribosomal protein S18,NZ_CP011340.1,SPRI_RS18790,chromosome,negative,47.970183034651136,OG0002076: 30S ribosomal protein S18[60]
OG0002077,GCF_001278075.1,WP_003953493.1,CarD family transcriptional regulator,NZ_CP011340.1,SPRI_RS20155,chromosome,negative,44.53981861549222,OG0002077: arD family transcriptional regulator[60]
OG0002078,GCF_001278075.1,WP_003956441.1,50S ribosomal protein L36,NZ_CP011340.1,SPRI_RS15525,chromosome,negative,56.42966404581398,OG0002078: 50S ribosomal protein L36[60]
OG0002079,GCF_001278075.1,WP_004571827.1,50S ribosomal protein L22,NZ_CP011340.1,SPRI_RS15615,chromosome,negative,56.31100139324604,OG0002079: 50S ribosomal protein L22[60]
OG0002080,GCF_001278075.1,WP_017949657.1,50S ribosomal protein L29,NZ_CP011340.1,SPRI_RS15600,chromosome,negative,56.32977646183012,OG0002080: 50S ribosomal protein L29[60]
OG0002081,GCF_001278075.1,WP_005311361.1,RNA-binding protein,NZ_CP011340.1,SPRI_RS11065,chromosome,negative,68.76280970659326,OG0002081: RNA-binding protein[60]
OG0002082,GCF_001278075.1,WP_005313525.1,50S ribosomal protein L30,NZ_CP011340.1,SPRI_RS15555,chromosome,negative,56.3797847125469,OG0002082: 50S ribosomal protein L30[60]
OG0002083,GCF_001278075.1,WP_005320145.1,bifunctional nuclease family protein,NZ_CP011340.1,SPRI_RS30715,chromosome,negative,16.048077770506314,OG0002083: bifunctional nuclease family protein[60]
OG0002086,GCF_001278075.1,WP_026165248.1,50S ribosomal protein L32,NZ_CP011340.1,SPRI_RS11180,chromosome,negative,68.43605085066766,OG0002086: 50S ribosomal protein L32[60]
OG0002089,GCF_001278075.1,WP_037775358.1,SDR family NAD(P)-dependent oxidoreductase,NZ_CP011340.1,SPRI_RS31785,chromosome,negative,13.448644913526865,OG0002089: SDR family NAD(P)-dependent oxidoreductase[38] | SDR family oxidoreductase[22]
OG0002090,GCF_001278075.1,WP_005320508.1,hypothetical protein,NZ_CP011340.1,SPRI_RS31780,chromosome,negative,13.457809772223962,OG0002090: hypothetical protein[59] | DUF6421 family protein[1]
OG0002097,GCF_001278075.1,WP_037773581.1,DUF3071 domain-containing protein,NZ_CP011340.1,SPRI_RS10000,chromosome,negative,71.84018642869599,OG0002097: DUF3071 domain-containing protein[59] | septation protein SepH[1]
OG0002099,GCF_001278075.1,WP_005311002.1,insulinase family protein,NZ_CP011340.1,SPRI_RS10080,chromosome,negative,71.62604282497043,OG0002099: insulinase family protein[59] | pitrilysin family protein[1]
OG0002100,GCF_001278075.1,WP_005311067.1,transcriptional repressor NrdR,NZ_CP011340.1,SPRI_RS10250,chromosome,negative,71.0670802025926,OG0002100: anscriptional repressor NrdR[54] | transcriptional regulator NrdR[6]
OG0002102,GCF_001278075.1,WP_005311184.1,4-hydroxy-tetrahydrodipicolinate reductase,NZ_CP011340.1,SPRI_RS10575,chromosome,negative,70.10126582871887,OG0002102: 4-hydroxy-tetrahydrodipicolinate reductase[60]
OG0002103,GCF_001278075.1,WP_005311231.1,tRNA pseudouridine(55) synthase TruB,NZ_CP011340.1,SPRI_RS10685,chromosome,negative,69.71422048540467,OG0002103: RNA pseudouridine(55) synthase TruB[60]
OG0002104,GCF_001278075.1,WP_005311243.1,ribosome maturation factor RimP,NZ_CP011340.1,SPRI_RS10720,chromosome,negative,69.64295257525498,OG0002104: ibosome maturation factor RimP[60]
OG0002105,GCF_001278075.1,WP_037776249.1,ribosome maturation factor RimM,NZ_CP011340.1,SPRI_RS11060,chromosome,negative,68.76752105339152,OG0002105: ibosome maturation factor RimM[60]
OG0002107,GCF_001278075.1,WP_005311396.1,acylphosphatase,NZ_CP011340.1,SPRI_RS11150,chromosome,negative,68.49246981456514,OG0002107: acylphosphatase[60]
OG0002108,GCF_001278075.1,WP_005311403.1,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,NZ_CP011340.1,SPRI_RS11170,chromosome,negative,68.45072400039753,OG0002108: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase[60]
OG0002109,GCF_001278075.1,WP_037773660.1,DUF177 domain-containing protein,NZ_CP011340.1,SPRI_RS11185,chromosome,negative,68.42892523162949,OG0002109: DUF177 domain-containing protein[60]
OG0002110,GCF_001278075.1,WP_053556892.1,pantetheine-phosphate adenylyltransferase,NZ_CP011340.1,SPRI_RS11195,chromosome,negative,68.40736085822456,OG0002110: pantetheine-phosphate adenylyltransferase[60]
OG0002111,GCF_001278075.1,WP_005311512.1,proline dehydrogenase family protein,NZ_CP011340.1,SPRI_RS11520,chromosome,negative,67.5225066427646,OG0002111: proline dehydrogenase family protein[59] | proline dehydrogenase[1]
OG0002115,GCF_001278075.1,WP_005311833.1,"cob(I)yrinic acid a,c-diamide adenosyltransferase",NZ_CP011340.1,SPRI_RS12310,chromosome,negative,65.07716529748522,"OG0002115: cob(I)yrinic acid a,c-diamide adenosyltransferase[60]"
OG0002116,GCF_001278075.1,WP_005311845.1,F0F1 ATP synthase subunit epsilon,NZ_CP011340.1,SPRI_RS12340,chromosome,negative,65.01113612370075,OG0002116: F0F1 ATP synthase subunit epsilon[60]
OG0002118,GCF_001278075.1,WP_005311855.1,F0F1 ATP synthase subunit delta,NZ_CP011340.1,SPRI_RS12360,chromosome,negative,64.95215053057734,OG0002118: F0F1 ATP synthase subunit delta[60]
OG0002119,GCF_001278075.1,WP_005311877.1,peptide chain release factor 1,NZ_CP011340.1,SPRI_RS12410,chromosome,negative,64.83611310607608,OG0002119: peptide chain release factor 1[60]
OG0002120,GCF_001278075.1,WP_005311879.1,50S ribosomal protein L31,NZ_CP011340.1,SPRI_RS12415,chromosome,negative,64.83215182443975,OG0002120: 50S ribosomal protein L31[60]
OG0002121,GCF_001278075.1,WP_005311885.1,threonine synthase,NZ_CP011340.1,SPRI_RS12435,chromosome,negative,64.75745002222068,OG0002121: hreonine synthase[60]
OG0002122,GCF_001278075.1,WP_005312166.1,peptide deformylase,NZ_CP011340.1,SPRI_RS13005,chromosome,negative,63.127722502142376,OG0002122: peptide deformylase[60]
OG0002125,GCF_001278075.1,WP_005312266.1,mycoredoxin,NZ_CP011340.1,SPRI_RS13195,chromosome,negative,62.6851371775423,OG0002125: mycoredoxin[53] | NrdH-redoxin[7]
OG0002128,GCF_001278075.1,WP_078535486.1,O-methyltransferase,NZ_CP011340.1,SPRI_RS13395,chromosome,negative,62.09100353093175,OG0002128: O-methyltransferase[37] | class I SAM-dependent methyltransferase[23]
