ST,accession,organism,16S_copies,strain,assembly_status,status_tax,Type_Strain,pyani_group_ID,pyani_label,degree,pyani_genus_ID,pyani_species_ID
744,GCF_016741935.1,Streptomyces sp.,1,CA3R110,Contig,not validly described,No,262,GCF_016741935.1 | Streptomyces sp. CA3R110 - ST 744,0,234,280
745,GCF_016772455.1,Streptomyces fulvissimus,1,DF,Chromosome,synonym,No,1,GCF_016772455.1 | Streptomyces fulvissimus DF - ST 745,1,1,5
746,GCF_016803985.1,Streptomyces koyangensis,5,SCSIO 5802,Complete Genome,correct name,No,3,GCF_016803985.1 | Streptomyces koyangensis SCSIO 5802 - ST 746,3,57,79
747,GCF_016860525.1,Streptomyces achromogenes,3,NBRC 14000,Contig,correct name,Yes,263,GCF_016860525.1 | Streptomyces achromogenes NBRC 14000 - ST 747,0,235,281
748,GCF_016901035.1,Streptomyces sp.,1,RHZ10,Scaffold,not validly described,Yes,1,GCF_016901035.1 | Streptomyces sp. RHZ10 - ST 748,1,1,10
749,GCF_016909575.1,Streptomyces sp.,1,HB132,Contig,not validly described,No,40,GCF_016909575.1 | Streptomyces sp. HB132 - ST 749,1,70,103
750,GCF_016917755.1,Streptomyces noursei,1,A-2-1,Complete Genome,correct name,No,89,GCF_016917755.1 | Streptomyces noursei A-2-1 - ST 750,1,116,155
751,GCF_017311125.1,Streptomyces sp.,6,M54,Complete Genome,not validly described,No,7,GCF_017311125.1 | Streptomyces sp. M54 - ST 751,1,96,133
752,GCF_017358145.1,Streptomyces sp.,6,CA-256286,Complete Genome,not validly described,No,1,GCF_017358145.1 | Streptomyces sp. CA-256286 - ST 752,1,1,5
753,GCF_017526105.1,Streptomyces cyanogenus,1,S136,Complete Genome,no record in LPSN entry,No,264,GCF_017526105.1 | Streptomyces cyanogenus S136 - ST 753,0,236,282
754,GCF_017592595.1,Streptomyces sp.,1,NEAU-YJ-81,Scaffold,not validly described,No,55,GCF_017592595.1 | Streptomyces sp. NEAU-YJ-81 - ST 754,1,86,121
755,GCF_017614965.1,Streptomyces griseorubiginosus,1,MPMI3,Contig,correct name,No,265,GCF_017614965.1 | Streptomyces griseorubiginosus MPMI3 - ST 755,0,237,283
756,GCF_017877015.1,Streptomyces sp.,7,PvR006,Contig,not validly described,No,34,GCF_017877015.1 | Streptomyces sp. PvR006 - ST 756,1,62,86
757,GCF_017933235.1,Streptomyces sp.,5,LBUM 1480,Complete Genome,not validly described,No,11,GCF_017933235.1 | Streptomyces sp. LBUM 1480 - ST 757,1,9,18
757,GCF_017968965.1,Streptomyces sp.,5,LBUM 1486,Contig,not validly described,No,11,GCF_017968965.1 | Streptomyces sp. LBUM 1486 - ST 757,1,9,18
758,GCF_017969005.1,Streptomyces sp.,3,LBUM 1483,Contig,not validly described,No,11,GCF_017969005.1 | Streptomyces sp. LBUM 1483 - ST 758,1,9,18
759,GCF_017969025.1,Streptomyces sp.,2,LBUM 1481,Contig,not validly described,No,11,GCF_017969025.1 | Streptomyces sp. LBUM 1481 - ST 759,2,9,18
760,GCF_018070055.1,Streptomyces sp.,1,RT42,Contig,not validly described,No,4,GCF_018070055.1 | Streptomyces sp. RT42 - ST 760,1,68,96
761,GCF_018070125.1,Streptomyces sp.,1,RM99,Contig,not validly described,No,4,GCF_018070125.1 | Streptomyces sp. RM99 - ST 761,1,68,96
762,GCF_018070145.1,Streptomyces sp.,1,RK76,Contig,not validly described,No,13,GCF_018070145.1 | Streptomyces sp. RK76 - ST 762,1,12,21
763,GCF_018070175.1,Streptomyces sp.,1,RK74B,Contig,not validly described,No,266,GCF_018070175.1 | Streptomyces sp. RK74B - ST 763,0,53,75
763,GCF_018070265.1,Streptomyces sp.,1,RK23,Contig,not validly described,No,266,GCF_018070265.1 | Streptomyces sp. RK23 - ST 763,0,53,75
764,GCF_018070205.1,Streptomyces sp.,1,RM72,Contig,not validly described,No,90,GCF_018070205.1 | Streptomyces sp. RM72 - ST 764,1,118,164
765,GCF_018070225.1,Streptomyces sp.,1,RK31,Scaffold,not validly described,No,15,GCF_018070225.1 | Streptomyces sp. RK31 - ST 765,1,20,34
766,GCF_018070255.1,Streptomyces sp.,1,RK62,Scaffold,not validly described,No,35,GCF_018070255.1 | Streptomyces sp. RK62 - ST 766,2,63,88
767,GCF_018070535.1,Streptomyces sp.,1,B94,Scaffold,not validly described,No,4,GCF_018070535.1 | Streptomyces sp. B94 - ST 767,3,68,98
768,GCF_018070665.1,Streptomyces sp.,1,404i,Contig,not validly described,No,1,GCF_018070665.1 | Streptomyces sp. 404i - ST 768,2,1,2
769,GCF_018070745.1,Streptomyces sp.,1,C3-3,Scaffold,not validly described,No,1,GCF_018070745.1 | Streptomyces sp. C3-3 - ST 769,2,1,2
770,GCF_018128905.1,Streptomyces sp.,6,A2-16,Chromosome,not validly described,No,267,GCF_018128905.1 | Streptomyces sp. A2-16 - ST 770,0,238,284
771,GCF_018530775.1,Streptomyces sp.,1,Tu102,Contig,not validly described,No,19,GCF_018530775.1 | Streptomyces sp. Tu102 - ST 771,1,32,47
772,GCF_018530825.1,Streptomyces sp.,1,Tu10,Contig,not validly described,No,1,GCF_018530825.1 | Streptomyces sp. Tu10 - ST 772,2,1,2
773,GCF_018614185.1,Streptomyces sp.,1,ISL-24,Scaffold,not validly described,No,51,GCF_018614185.1 | Streptomyces sp. ISL-24 - ST 773,1,82,116
773,GCF_018614355.1,Streptomyces sp.,1,ISL-22,Scaffold,not validly described,No,51,GCF_018614355.1 | Streptomyces sp. ISL-22 - ST 773,1,82,116
774,GCF_018614415.1,Streptomyces sp.,1,ISL-12,Scaffold,not validly described,No,268,GCF_018614415.1 | Streptomyces sp. ISL-12 - ST 774,0,239,285
775,GCF_018619195.1,Streptomyces sp.,1,McG5,Contig,not validly described,No,3,GCF_018619195.1 | Streptomyces sp. McG5 - ST 775,1,57,79
775,GCF_018619165.1,Streptomyces sp.,1,McG6,Contig,not validly described,No,3,GCF_018619165.1 | Streptomyces sp. McG6 - ST 775,1,57,79
775,GCF_018619235.1,Streptomyces sp.,1,McG2,Contig,not validly described,No,3,GCF_018619235.1 | Streptomyces sp. McG2 - ST 775,1,57,79
776,GCF_018619185.1,Streptomyces sp.,1,McG3,Contig,not validly described,No,1,GCF_018619185.1 | Streptomyces sp. McG3 - ST 776,1,1,11
777,GCF_018638305.1,Streptomyces sp.,1,Vc74B-19,Contig,not validly described,No,269,GCF_018638305.1 | Streptomyces sp. Vc74B-19 - ST 777,0,240,286
778,GCF_018638335.1,Streptomyces sp.,1,G11C,Contig,not validly described,No,3,GCF_018638335.1 | Streptomyces sp. G11C - ST 778,1,57,79
779,GCF_018966745.1,Streptomyces sp.,1,PAM3C,Scaffold,not validly described,No,15,GCF_018966745.1 | Streptomyces sp. PAM3C - ST 779,1,20,34
780,GCF_018982965.1,Streptomyces sp.,1,A108,Contig,not validly described,No,270,GCF_018982965.1 | Streptomyces sp. A108 - ST 780,0,241,287
781,GCF_019049125.1,Streptomyces sp.,1,AC602_WCS936,Scaffold,not validly described,No,4,GCF_019049125.1 | Streptomyces sp. AC602_WCS936 - ST 781,2,68,97
782,GCF_019049185.1,Streptomyces anulatus,1,AC569_RSS891,Scaffold,correct name,No,1,GCF_019049185.1 | Streptomyces anulatus AC569_RSS891 - ST 782,1,1,2
783,GCF_019049245.1,Streptomyces sp.,1,AC555_RSS877,Scaffold,not validly described,No,271,GCF_019049245.1 | Streptomyces sp. AC555_RSS877 - ST 783,0,242,288
784,GCF_019049255.1,Streptomyces sp.,1,AC558_RSS880,Scaffold,not validly described,No,272,GCF_019049255.1 | Streptomyces sp. AC558_RSS880 - ST 784,0,243,289
785,GCF_019049285.1,Streptomyces sp.,1,AC550_RSS872,Scaffold,not validly described,No,273,GCF_019049285.1 | Streptomyces sp. AC550_RSS872 - ST 785,0,244,290
786,GCF_019067045.1,Streptomyces sp.,1,NK08203,Contig,not validly described,No,3,GCF_019067045.1 | Streptomyces sp. NK08203 - ST 786,1,57,79
787,GCF_019090105.1,Streptomyces sp.,1,BV129,Contig,not validly described,No,56,GCF_019090105.1 | Streptomyces sp. BV129 - ST 787,1,87,123
788,GCF_900079405.2,Streptomyces sp.,1,,Scaffold,not validly described,No,37,GCF_900079405.2 | Streptomyces sp. nan - ST 788,2,65,92
789,GCF_900079415.1,Streptomyces sp.,1,,Scaffold,not validly described,No,15,GCF_900079415.1 | Streptomyces sp. nan - ST 789,1,20,35
790,GCF_900091315.1,Streptomyces sp.,1,DI166,Contig,not validly described,No,274,GCF_900091315.1 | Streptomyces sp. DI166 - ST 790,0,245,291
791,GCF_900091865.1,Streptomyces sp.,1,DvalAA-19,Contig,not validly described,No,2,GCF_900091865.1 | Streptomyces sp. DvalAA-19 - ST 791,1,37,56
792,GCF_900091875.1,Streptomyces sp.,1,BpilaLS-43,Contig,not validly described,No,26,GCF_900091875.1 | Streptomyces sp. BpilaLS-43 - ST 792,1,52,74
793,GCF_900091905.1,Streptomyces sp.,1,OspMP-M43,Scaffold,not validly described,No,1,GCF_900091905.1 | Streptomyces sp. OspMP-M43 - ST 793,1,1,1
794,GCF_900092005.1,Streptomyces sp.,1,Cmuel-A718b,Contig,not validly described,No,2,GCF_900092005.1 | Streptomyces sp. Cmuel-A718b - ST 794,1,37,53
795,GCF_900104815.1,Streptomyces misionensis,4,DSM 40306,Contig,correct name,Yes,37,GCF_900104815.1 | Streptomyces misionensis DSM 40306 - ST 795,1,65,92
796,GCF_900105265.1,Streptomyces sp.,1,3213,Contig,not validly described,No,275,GCF_900105265.1 | Streptomyces sp. 3213 - ST 796,0,246,292
797,GCF_900105395.1,Streptomyces sp.,10,TLI_053,Chromosome,not validly described,No,276,GCF_900105395.1 | Streptomyces sp. TLI_053 - ST 797,0,247,293
798,GCF_900105465.1,Streptomyces sp.,5,PAN_FS17,Contig,not validly described,No,19,GCF_900105465.1 | Streptomyces sp. PAN_FS17 - ST 798,1,32,47
799,GCF_900105605.1,Streptomyces sp.,6,2231.1,Contig,not validly described,No,88,GCF_900105605.1 | Streptomyces sp. 2231.1 - ST 799,1,115,154
800,GCF_900105915.1,Streptomyces sp.,7,2224.1,Contig,not validly described,No,23,GCF_900105915.1 | Streptomyces sp. 2224.1 - ST 800,1,47,69
801,GCF_900119365.1,Streptomyces atratus,1,OK807,Scaffold,correct name,No,277,GCF_900119365.1 | Streptomyces atratus OK807 - ST 801,0,248,294
802,GCF_900171555.1,Streptomyces albidoflavus,1,R-53649,Scaffold,correct name,No,3,GCF_900171555.1 | Streptomyces albidoflavus R-53649 - ST 802,1,57,79
803,GCF_900206255.1,Streptomyces sp.,4,TLI_55,Contig,not validly described,No,278,GCF_900206255.1 | Streptomyces sp. TLI_55 - ST 803,0,249,295
804,GCF_900215595.1,Streptomyces sp.,6,1222.2,Contig,not validly described,No,80,GCF_900215595.1 | Streptomyces sp. 1222.2 - ST 804,1,107,146
805,GCF_900215615.1,Streptomyces sp.,6,Ag82_G6-1,Contig,not validly described,No,14,GCF_900215615.1 | Streptomyces sp. Ag82_G6-1 - ST 805,2,16,26
